,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
117,19989501,1697465342.899485,0.0,0.0,0.25,0.5,0.0,-6.720764636993408,-6.731673240661621,0.0,0.0,-6.599999904632568,0,-61,,,
118,20089461,1697465342.9994452,0.0,0.0,0.25,0.5,0.0,-6.781148433685303,-6.802821159362793,0.0,0.0,-6.71999979019165,0,-61,,,
119,20189421,1697465343.099405,0.0,0.0,0.25,0.5,0.0,-6.842100143432617,-6.858124256134033,0.0,0.0,-6.71999979019165,0,-61,,,
120,20289381,1697465343.1993651,0.0,0.0,0.25,0.5,0.0,-6.90295934677124,-6.914887428283691,0.0,0.0,-6.839999675750732,0,-61,,,
121,20389341,1697465343.2993252,0.0,0.0,0.25,0.5,0.0,-6.963468074798584,-6.98893404006958,0.0,0.0,-6.839999675750732,0,-61,,,
122,20489301,1697465343.399285,0.0,0.0,0.25,0.5,0.0,-7.024780750274658,-7.057732105255127,0.0,0.0,-6.960000038146973,0,-61,,,
123,20589261,1697465343.4992452,0.0,0.0,0.25,0.5,0.0,-7.086326122283936,-7.115871429443359,0.0,0.0,-6.960000038146973,0,-61,,,
124,20689221,1697465343.599205,0.0,0.0,0.25,0.5,0.0,-7.14841890335083,-7.175299167633057,0.0,0.0,-7.079999923706055,0,-61,,,
125,20790014,1697465343.699998,0.0,0.0,0.25,0.5,0.0,-7.211275100708008,-7.237665176391602,0.0,0.0,-7.079999923706055,0,-61,,,
126,20889974,1697465343.7999582,0.0,0.0,0.25,0.5,0.0,-7.273767471313477,-7.305273532867432,0.0,0.0,-7.199999809265137,0,-61,,,
127,20989934,1697465343.899918,0.0,0.0,0.25,0.5,0.0,-7.336289405822754,-7.358433723449707,0.0,0.0,-7.199999809265137,0,-61,,,
128,21089894,1697465343.999878,0.0,0.0,0.25,0.5,0.0,-7.398481369018555,-7.419384002685547,0.0,0.0,-7.319999694824219,0,-61,,,
129,21189854,1697465344.099838,0.0,0.0,0.25,0.5,0.0,-7.460205078125,-7.482159614562988,0.0,0.0,-7.319999694824219,0,-61,,,
130,21289814,1697465344.199798,0.0,0.0,0.25,0.5,0.0,-7.521617889404297,-7.553892612457275,0.0,0.0,-7.440000057220459,0,-61,,,
131,21389774,1697465344.2997582,0.0,0.0,0.25,0.5,0.0,-7.583244323730469,-7.616386413574219,0.0,0.0,-7.440000057220459,0,-61,,,
132,21489734,1697465344.399718,0.0,0.0,0.25,0.5,0.0,-7.645338535308838,-7.663398265838623,0.0,0.0,-7.559999942779541,0,-61,,,
133,21589694,1697465344.499678,0.0,0.0,0.25,0.5,0.0,-7.707231044769287,-7.737027168273926,0.0,0.0,-7.559999942779541,0,-61,,,
134,21689654,1697465344.5996382,0.0,0.0,0.25,0.5,0.0,-7.769124984741211,-7.795994281768799,0.0,0.0,-7.679999828338623,0,-61,,,
135,21789614,1697465344.699598,0.0,0.0,0.25,0.5,0.0,-7.831161975860596,-7.864429950714111,0.0,0.0,-7.679999828338623,0,-61,,,
136,21889574,1697465344.799558,0.0,0.0,0.25,0.5,0.0,-7.893492698669434,-7.921591758728027,0.0,0.0,-7.799999713897705,0,-61,,,
137,21989534,1697465344.899518,0.0,0.0,0.25,0.5,0.0,-7.9559807777404785,-7.974855899810791,0.0,0.0,-7.799999713897705,0,-61,,,
138,22089494,1697465344.999478,0.0,0.0,0.25,0.5,0.0,-8.018121719360352,-8.046026229858398,0.0,0.0,-7.919999599456787,0,-61,,,
139,22189454,1697465345.099438,0.0,0.0,0.25,0.5,0.0,-8.079668045043945,-8.108366966247559,0.0,0.0,-7.919999599456787,0,-61,,,
140,22289414,1697465345.199398,0.0,0.0,0.25,0.5,0.0,-8.141884803771973,-8.16057014465332,0.0,0.0,-8.039999961853027,0,-61,,,
141,22389374,1697465345.299358,0.0,0.0,0.25,0.5,0.0,-8.203837394714355,-8.220592498779297,0.0,0.0,-8.039999961853027,0,-61,,,
142,22489334,1697465345.3993182,0.0,0.0,0.25,0.5,0.0,-8.265318870544434,-8.288914680480957,0.0,0.0,-8.15999984741211,0,-61,,,
143,22589294,1697465345.499278,0.0,0.0,0.25,0.5,0.0,-8.327207565307617,-8.34955883026123,0.0,0.0,-8.15999984741211,0,-61,,,
144,22689254,1697465345.599238,0.0,0.0,0.25,0.5,0.0,-8.38862133026123,-8.407180786132812,0.0,0.0,-8.289999961853027,0,-61,,,
145,22789214,1697465345.699198,0.0,0.0,0.25,0.5,0.0,-8.449892044067383,-8.469514846801758,0.0,0.0,-8.289999961853027,0,-61,,,
146,22890007,1697465345.7999911,0.0,0.0,0.25,0.5,0.0,-8.511528015136719,-8.544584274291992,0.0,0.0,-8.40999984741211,0,-61,,,
147,22989967,1697465345.8999512,0.0,0.0,0.25,0.5,0.0,-8.573095321655273,-8.59582233428955,0.0,0.0,-8.40999984741211,0,-61,,,
148,23089927,1697465345.999911,0.0,0.0,0.25,0.5,0.0,-8.634905815124512,-8.665871620178223,0.0,0.0,-8.529999732971191,0,-61,,,
149,23189887,1697465346.0998712,0.0,0.0,0.25,0.5,0.0,-8.697007179260254,-8.707775115966797,0.0,0.0,-8.529999732971191,0,-61,,,
150,23289847,1697465346.199831,0.0,0.0,0.25,0.5,0.0,-8.75870132446289,-8.78583812713623,0.0,0.0,-8.649999618530273,0,-61,,,
151,23389807,1697465346.299791,0.0,0.0,0.25,0.5,0.0,-8.820317268371582,-8.857760429382324,0.0,0.0,-8.649999618530273,0,-61,,,
152,23489767,1697465346.3997512,0.0,0.0,0.25,0.5,0.0,-8.882627487182617,-8.916622161865234,0.0,0.0,-8.769999504089355,0,-61,,,
153,23589727,1697465346.499711,0.0,0.0,0.25,0.5,0.0,-8.945520401000977,-8.969860076904297,0.0,0.0,-8.769999504089355,0,-61,,,
154,23689687,1697465346.5996711,0.0,0.0,0.25,0.5,0.0,-9.008389472961426,-9.040949821472168,0.0,0.0,-8.880000114440918,0,-61,,,
155,23789647,1697465346.6996312,0.0,0.0,0.25,0.5,0.0,-9.071380615234377,-9.098672866821287,0.0,0.0,-8.880000114440918,0,-62,,,
156,23889607,1697465346.799591,0.0,0.0,0.25,0.5,0.0,-9.134446144104004,-9.16030502319336,0.0,0.0,-9.010000228881836,0,-62,,,
157,23989567,1697465346.8995512,0.0,0.0,0.25,0.5,0.0,-9.197422981262209,-9.211572647094728,0.0,0.0,-9.010000228881836,0,-62,,,
158,24089527,1697465346.999511,0.0,0.0,0.25,0.5,0.0,-9.259870529174805,-9.29101276397705,0.0,0.0,-9.119999885559082,0,-62,,,
159,24189487,1697465347.099471,0.0,0.0,0.25,0.5,0.0,-9.322375297546388,-9.352352142333984,0.0,0.0,-9.119999885559082,0,-62,,,
160,24289447,1697465347.1994312,0.0,0.0,0.25,0.5,0.0,-9.384733200073242,-9.404995918273926,0.0,0.0,-9.25,0,-62,,,
161,24389407,1697465347.299391,0.0,0.0,0.25,0.5,0.0,-9.44748592376709,-9.473175048828123,0.0,0.0,-9.25,0,-62,,,
162,24489367,1697465347.3993511,0.0,0.0,0.25,0.5,0.0,-9.510173797607422,-9.529644966125488,0.0,0.0,-9.369999885559082,0,-62,,,
163,24589327,1697465347.4993112,0.0,0.0,0.25,0.5,0.0,-9.572702407836914,-9.597740173339844,0.0,0.0,-9.369999885559082,0,-62,,,
164,24689287,1697465347.599271,0.0,0.0,0.25,0.5,0.0,-9.635757446289062,-9.648429870605469,0.0,0.0,-9.489999771118164,0,-62,,,
165,24789247,1697465347.6992311,0.0,0.0,0.25,0.5,0.0,-9.69785213470459,-9.704666137695312,0.0,0.0,-9.489999771118164,0,-62,,,
166,24889207,1697465347.799191,0.0,0.0,0.25,0.5,0.0,-9.759262084960938,-9.782279014587402,0.0,0.0,-9.609999656677246,0,-62,,,
167,24990000,1697465347.899984,0.0,0.0,0.25,0.5,0.0,-9.821362495422363,-9.847436904907228,0.0,0.0,-9.609999656677246,0,-62,,,
168,25089960,1697465347.9999442,0.0,0.0,0.25,0.5,0.0,-9.883447647094728,-9.902215003967283,0.0,0.0,-9.729999542236328,0,-62,,,
169,25189920,1697465348.099904,0.0,0.0,0.25,0.5,0.0,-9.94565486907959,-9.955987930297852,0.0,0.0,-9.729999542236328,0,-62,,,
170,25289880,1697465348.199864,0.0,0.0,0.25,0.5,0.0,-10.00746726989746,-10.02144718170166,0.0,0.0,-9.84999942779541,0,-62,,,
171,25389840,1697465348.299824,0.0,0.0,0.25,0.5,0.0,-10.069037437438965,-10.082124710083008,0.0,0.0,-9.84999942779541,0,-62,,,
172,25489800,1697465348.399784,0.0,0.0,0.25,0.5,0.0,-10.130435943603516,-10.134112358093262,0.0,0.0,-9.969999313354492,0,-62,,,
173,25589760,1697465348.499744,0.0,0.0,0.25,0.5,0.0,-10.191253662109377,-10.1968355178833,0.0,0.0,-9.969999313354492,0,-62,,,
174,25689720,1697465348.599704,0.0,0.0,0.25,0.5,0.0,-10.25141716003418,-10.27158546447754,0.0,0.0,-10.09999942779541,0,-61,,,
