TimeUS,terrain_z,sub_z,rf
85856000,-16.0,-9.44921588897705,6.4557841110229495
85856000,-16.0,-9.44921588897705,6.4557841110229495
86106000,-16.0,-9.41734504699707,6.48765495300293
86106000,-16.0,-9.41734504699707,6.48765495300293
86356000,-16.0,-9.362275123596191,6.542724876403809
86356000,-16.0,-9.362275123596191,6.542724876403809
86356000,-16.0,-9.362275123596191,6.542724876403809
86606000,-16.0,-9.35982894897461,6.545171051025391
86606000,-16.0,-9.35982894897461,6.545171051025391
86856000,-16.0,-9.369346618652344,6.5356533813476565
86856000,-16.0,-9.369346618652344,6.5356533813476565
86856000,-16.0,-9.369346618652344,6.5356533813476565
87108000,-16.0,-9.35700798034668,6.547992019653321
87108000,-16.0,-9.35700798034668,6.547992019653321
87356000,-16.0,-9.339207649230957,6.565792350769043
87356000,-16.0,-9.339207649230957,6.565792350769043
87356000,-16.0,-9.339207649230957,6.565792350769043
87606000,-16.0,-9.335943222045898,6.569056777954102
87606000,-16.0,-9.335943222045898,6.569056777954102
87856000,-16.0,-9.311230659484863,6.593769340515137
87856000,-16.0,-9.311230659484863,6.593769340515137
88106000,-16.0,-9.315134048461914,6.589865951538086
88106000,-16.0,-9.315134048461914,6.589865951538086
88106000,-16.0,-9.315134048461914,6.589865951538086
88356000,-16.0,-9.332924842834473,6.572075157165528
88356000,-16.0,-9.332924842834473,6.572075157165528
88606000,-16.0,-9.368474006652832,6.536525993347168
88606000,-16.0,-9.368474006652832,6.536525993347168
88606000,-16.0,-9.368474006652832,6.536525993347168
88856000,-16.0,-9.366043090820312,6.538956909179688
88856000,-16.0,-9.366043090820312,6.538956909179688
89106000,-16.0,-9.401164054870605,6.503835945129395
89106000,-16.0,-9.401164054870605,6.503835945129395
89106000,-16.0,-9.401164054870605,6.503835945129395
89356000,-16.0,-9.459187507629395,6.445812492370606
89356000,-16.0,-9.459187507629395,6.445812492370606
89606000,-16.0,-9.483643531799316,6.421356468200684
89606000,-16.0,-9.483643531799316,6.421356468200684
89856000,-16.0,-9.463534355163574,6.441465644836426
89856000,-16.0,-9.463534355163574,6.441465644836426
89856000,-16.0,-9.463534355163574,6.441465644836426
90106000,-16.0,-9.405125617980957,6.499874382019043
90106000,-16.0,-9.405125617980957,6.499874382019043
90356000,-16.0,-9.3503999710083,6.5546000289916995
90356000,-16.0,-9.3503999710083,6.5546000289916995
90356000,-16.0,-9.3503999710083,6.5546000289916995
90606000,-16.0,-9.339454650878906,6.565545349121094
90606000,-16.0,-9.339454650878906,6.565545349121094
90856000,-16.0,-9.360841751098633,6.544158248901367
90856000,-16.0,-9.360841751098633,6.544158248901367
90856000,-16.0,-9.360841751098633,6.544158248901367
91106000,-16.0,-9.386280059814453,6.518719940185547
91106000,-16.0,-9.386280059814453,6.518719940185547
91356000,-16.0,-9.395133018493652,6.509866981506348
91356000,-16.0,-9.395133018493652,6.509866981506348
91606000,-16.0,-9.366106033325195,6.538893966674805
91606000,-16.0,-9.366106033325195,6.538893966674805
91606000,-16.0,-9.366106033325195,6.538893966674805
91856000,-16.0,-9.376144409179688,6.528855590820313
91856000,-16.0,-9.376144409179688,6.528855590820313
92106000,-16.0,-9.372251510620117,6.532748489379883
92106000,-16.0,-9.372251510620117,6.532748489379883
92106000,-16.0,-9.372251510620117,6.532748489379883
92356000,-16.0,-9.343911170959473,6.561088829040528
92356000,-16.0,-9.343911170959473,6.561088829040528
92606000,-16.0,-9.30103588104248,6.60396411895752
92606000,-16.0,-9.30103588104248,6.60396411895752
92606000,-16.0,-9.30103588104248,6.60396411895752
92856000,-16.0,-9.268502235412598,6.636497764587403
92856000,-16.0,-9.268502235412598,6.636497764587403
93106000,-16.0,-9.293672561645508,6.611327438354492
93106000,-16.0,-9.293672561645508,6.611327438354492
93106000,-16.0,-9.293672561645508,6.611327438354492
93358000,-16.0,-9.378039360046387,6.5269606399536135
93358000,-16.0,-9.378039360046387,6.5269606399536135
93606000,-16.0,-9.446576118469238,6.458423881530762
93606000,-16.0,-9.446576118469238,6.458423881530762
93856000,-16.0,-9.44876766204834,6.45623233795166
93856000,-16.0,-9.44876766204834,6.45623233795166
93856000,-16.02,-9.44876766204834,6.47623233795166
94106000,-16.05,-9.42369556427002,6.531304435729981
94106000,-16.08,-9.42369556427002,6.561304435729979
94356000,-16.1,-9.40672779083252,6.598272209167482
94356000,-16.12,-9.40672779083252,6.618272209167482
94356000,-16.15,-9.40672779083252,6.648272209167479
94606000,-16.17,-9.42167854309082,6.653321456909182
94606000,-16.2,-9.42167854309082,6.683321456909179
94856000,-16.23,-9.436039924621582,6.698960075378419
94856000,-16.25,-9.436039924621582,6.718960075378418
94856000,-16.27,-9.436039924621582,6.738960075378418
95106000,-16.3,-9.492058753967285,6.712941246032716
95106000,-16.33,-9.492058753967285,6.742941246032713
95356000,-16.35,-9.528566360473633,6.726433639526369
95356000,-16.38,-9.528566360473633,6.756433639526366
95356000,-16.4,-9.528566360473633,6.776433639526366
95606000,-16.42,-9.542229652404785,6.782770347595217
95606000,-16.45,-9.542229652404785,6.812770347595214
95856000,-16.48,-9.607723236083984,6.777276763916016
95856000,-16.5,-9.607723236083984,6.797276763916016
95856000,-16.52,-9.607723236083984,6.8172767639160154
96106000,-16.55,-9.720952987670898,6.7340470123291025
96106000,-16.58,-9.720952987670898,6.7640470123291
96356000,-16.6,-9.834616661071777,6.670383338928224
96356000,-16.62,-9.834616661071777,6.690383338928224
96606000,-16.65,-9.968921661376953,6.586078338623046
96606000,-16.67,-9.968921661376953,6.606078338623049
96606000,-16.7,-9.968921661376953,6.636078338623046
96856000,-16.73,-10.062936782836914,6.572063217163087
96856000,-16.75,-10.062936782836914,6.592063217163086
97106000,-16.77,-10.112497329711914,6.562502670288086
97106000,-16.8,-10.112497329711914,6.592502670288087
97106000,-16.83,-10.112497329711914,6.6225026702880845
97356000,-16.85,-10.1870756149292,6.5679243850708025
97356000,-16.88,-10.1870756149292,6.5979243850708
97606000,-16.9,-10.223915100097656,6.581084899902343
97606000,-16.92,-10.223915100097656,6.601084899902346
97606000,-16.95,-10.223915100097656,6.631084899902343
97856000,-16.98,-10.287426948547363,6.597573051452637
97856000,-17.0,-10.287426948547363,6.617573051452637
98106000,-17.03,-10.33907413482666,6.595925865173341
98106000,-17.05,-10.33907413482666,6.615925865173341
98356000,-17.08,-10.357495307922363,6.627504692077635
98356000,-17.1,-10.357495307922363,6.647504692077638
98356000,-17.12,-10.357495307922363,6.667504692077638
98606000,-17.15,-10.408616065979004,6.646383934020995
98606000,-17.17,-10.408616065979004,6.666383934020998
98856000,-17.2,-10.470108032226562,6.634891967773437
98856000,-17.23,-10.470108032226562,6.664891967773438
98856000,-17.25,-10.470108032226562,6.684891967773438
99106000,-17.28,-10.516209602355957,6.668790397644044
99106000,-17.3,-10.516209602355957,6.688790397644044
99356000,-17.33,-10.578329086303711,6.656670913696288
99356000,-17.35,-10.578329086303711,6.676670913696291
99356000,-17.38,-10.578329086303711,6.706670913696288
99608000,-17.4,-10.663723945617676,6.641276054382323
99608000,-17.42,-10.663723945617676,6.661276054382326
99856000,-17.45,-10.712477684020996,6.6425223159790034
99856000,-17.48,-10.712477684020996,6.672522315979005
100106000,-17.5,-10.783140182495117,6.621859817504883
100106000,-17.53,-10.783140182495117,6.651859817504884
100106000,-17.55,-10.783140182495117,6.671859817504884
100356000,-17.58,-10.842555046081543,6.642444953918456
100356000,-17.6,-10.842555046081543,6.662444953918459
100606000,-17.62,-10.893898963928223,6.631101036071779
100606000,-17.65,-10.893898963928223,6.661101036071776
100606000,-17.67,-10.893898963928223,6.681101036071779
100856000,-17.7,-10.976223945617676,6.628776054382324
100856000,-17.73,-10.976223945617676,6.658776054382325
101106000,-17.75,-11.033653259277344,6.6213467407226565
101106000,-17.78,-11.033653259277344,6.651346740722658
101106000,-17.8,-11.033653259277344,6.671346740722657
101356000,-17.83,-11.093289375305176,6.641710624694823
101356000,-17.85,-11.093289375305176,6.661710624694826
101606000,-17.88,-11.113322257995605,6.671677742004394
101606000,-17.9,-11.113322257995605,6.691677742004393
101606000,-17.92,-11.113322257995605,6.7116777420043965
101856000,-17.95,-11.173173904418945,6.681826095581054
101856000,-17.98,-11.173173904418945,6.711826095581055
102106000,-18.0,-11.295182228088379,6.609817771911621
102106000,-18.02,-11.295182228088379,6.629817771911621
102356000,-18.05,-11.36547565460205,6.58952434539795
102356000,-18.08,-11.36547565460205,6.619524345397948
102356000,-18.1,-11.36547565460205,6.639524345397951
102606000,-18.12,-11.390596389770508,6.634403610229493
102606000,-18.15,-11.390596389770508,6.664403610229491
102856000,-18.18,-11.416351318359375,6.668648681640625
102856000,-18.2,-11.416351318359375,6.6886486816406245
102856000,-18.23,-11.416351318359375,6.718648681640626
103106000,-18.25,-11.503095626831055,6.651904373168946
103106000,-18.27,-11.503095626831055,6.671904373168945
103356000,-18.3,-11.558115005493164,6.646884994506837
103356000,-18.33,-11.558115005493164,6.6768849945068345
103356000,-18.35,-11.558115005493164,6.696884994506838
103606000,-18.38,-11.627077102661133,6.657922897338866
103606000,-18.4,-11.627077102661133,6.677922897338866
103856000,-18.43,-11.716994285583496,6.618005714416504
103856000,-18.45,-11.716994285583496,6.6380057144165034
104106000,-18.48,-11.802179336547852,6.582820663452149
104106000,-18.5,-11.802179336547852,6.602820663452149
104106000,-18.53,-11.802179336547852,6.63282066345215
104356000,-18.55,-11.860152244567871,6.59484775543213
104356000,-18.58,-11.860152244567871,6.6248477554321274
104606000,-18.6,-11.921257972717285,6.5837420272827165
104606000,-18.62,-11.921257972717285,6.603742027282716
104606000,-18.65,-11.921257972717285,6.633742027282714
104856000,-18.68,-11.970160484313965,6.614839515686035
104856000,-18.7,-11.970160484313965,6.634839515686035
105106000,-18.73,-12.026448249816895,6.608551750183106
105106000,-18.75,-12.026448249816895,6.628551750183106
105106000,-18.78,-12.026448249816895,6.658551750183107
105356000,-18.8,-12.107221603393555,6.597778396606446
105356000,-18.83,-12.107221603393555,6.627778396606444
105606000,-18.85,-12.180078506469727,6.574921493530275
105606000,-18.88,-12.180078506469727,6.604921493530273
105606000,-18.9,-12.180078506469727,6.624921493530272
105858000,-18.93,-12.176671981811523,6.6583280181884765
105858000,-18.95,-12.176671981811523,6.678328018188476
106106000,-18.98,-12.207670211791992,6.6773297882080085
106106000,-19.0,-12.207670211791992,6.697329788208008
106356000,-19.03,-12.268420219421387,6.666579780578615
106356000,-19.05,-12.268420219421387,6.686579780578614
106356000,-19.08,-12.268420219421387,6.716579780578612
106606000,-19.1,-12.311075210571289,6.693924789428713
106606000,-19.12,-12.311075210571289,6.713924789428712
106856000,-19.15,-12.336142539978027,6.7188574600219715
106856000,-19.18,-12.336142539978027,6.748857460021973
106856000,-19.2,-12.336142539978027,6.768857460021972
107106000,-19.23,-12.39057731628418,6.744422683715821
107106000,-19.25,-12.39057731628418,6.764422683715821
107356000,-19.28,-12.512667655944824,6.672332344055177
107356000,-19.3,-12.512667655944824,6.692332344055177
107356000,-19.33,-12.512667655944824,6.722332344055174
107606000,-19.35,-12.623196601867676,6.631803398132326
107606000,-19.38,-12.623196601867676,6.6618033981323235
107856000,-19.4,-12.691006660461426,6.613993339538573
107856000,-19.43,-12.691006660461426,6.643993339538574
108106000,-19.45,-12.753690719604492,6.601309280395507
108106000,-19.48,-12.753690719604492,6.6313092803955085
108106000,-19.5,-12.753690719604492,6.651309280395508
108356000,-19.53,-12.835688591003418,6.599311408996583
108356000,-19.55,-12.835688591003418,6.619311408996583
108606000,-19.58,-12.884451866149902,6.600548133850096
108606000,-19.6,-12.884451866149902,6.620548133850099
108606000,-19.62,-12.884451866149902,6.640548133850099
108856000,-19.65,-12.950323104858398,6.6046768951416
108856000,-19.68,-12.950323104858398,6.6346768951416015
109106000,-19.7,-13.052266120910645,6.552733879089355
109106000,-19.73,-13.052266120910645,6.582733879089356
109106000,-19.75,-13.052266120910645,6.602733879089356
109356000,-19.78,-13.154507637023926,6.530492362976076
109356000,-19.8,-13.154507637023926,6.550492362976075
109606000,-19.83,-13.217549324035645,6.517450675964354
109606000,-19.85,-13.217549324035645,6.537450675964357
109606000,-19.88,-13.217549324035645,6.567450675964355
109856000,-19.9,-13.228082656860352,6.576917343139647
109856000,-19.93,-13.228082656860352,6.606917343139648
110106000,-19.95,-13.21848201751709,6.63651798248291
110106000,-19.98,-13.21848201751709,6.666517982482911
110356000,-20.0,-13.18560791015625,6.71939208984375
110356000,-20.0,-13.18560791015625,6.71939208984375
110356000,-20.0,-13.18560791015625,6.71939208984375
110606000,-20.0,-13.221319198608398,6.683680801391602
110606000,-20.0,-13.221319198608398,6.683680801391602
110856000,-20.0,-13.301274299621582,6.603725700378418
110856000,-20.0,-13.301274299621582,6.603725700378418
110856000,-20.0,-13.301274299621582,6.603725700378418
111106000,-20.0,-13.352090835571289,6.552909164428711
111106000,-20.0,-13.352090835571289,6.552909164428711
111356000,-20.0,-13.39611530303955,6.5088846969604495
111356000,-20.0,-13.39611530303955,6.5088846969604495
111356000,-20.0,-13.39611530303955,6.5088846969604495
111606000,-20.0,-13.47988224029541,6.42511775970459
111606000,-20.0,-13.47988224029541,6.42511775970459
111856000,-20.0,-13.582009315490723,6.322990684509278
111856000,-20.0,-13.582009315490723,6.322990684509278
111856000,-20.0,-13.582009315490723,6.322990684509278
112108000,-20.0,-13.57983684539795,6.325163154602051
112108000,-20.0,-13.57983684539795,6.325163154602051
112356000,-20.0,-13.511469841003418,6.393530158996582
112356000,-20.0,-13.511469841003418,6.393530158996582
112606000,-20.0,-13.465263366699219,6.4397366333007815
112606000,-20.0,-13.465263366699219,6.4397366333007815
112606000,-20.0,-13.465263366699219,6.4397366333007815
112856000,-20.0,-13.442940711975098,6.462059288024903
112856000,-20.0,-13.442940711975098,6.462059288024903
113106000,-20.0,-13.376449584960938,6.528550415039063
113106000,-20.0,-13.376449584960938,6.528550415039063
113106000,-20.0,-13.376449584960938,6.528550415039063
113356000,-20.0,-13.320330619812012,6.5846693801879885
113356000,-20.0,-13.320330619812012,6.5846693801879885
113606000,-20.0,-13.247642517089844,6.6573574829101565
113606000,-20.0,-13.247642517089844,6.6573574829101565
113606000,-20.0,-13.247642517089844,6.6573574829101565
113856000,-20.0,-13.225362777709961,6.679637222290039
113856000,-20.0,-13.225362777709961,6.679637222290039
114106000,-20.0,-13.266132354736328,6.638867645263672
114106000,-20.0,-13.266132354736328,6.638867645263672
114356000,-20.0,-13.315149307250977,6.589850692749024
114356000,-20.0,-13.315149307250977,6.589850692749024
114356000,-20.0,-13.315149307250977,6.589850692749024
114606000,-20.0,-13.335119247436523,6.569880752563477
114606000,-20.0,-13.335119247436523,6.569880752563477
114856000,-20.0,-13.334003448486328,6.570996551513672
114856000,-20.0,-13.334003448486328,6.570996551513672
114856000,-20.0,-13.334003448486328,6.570996551513672
115106000,-20.0,-13.360882759094238,6.544117240905762
115106000,-20.0,-13.360882759094238,6.544117240905762
115356000,-20.0,-13.400466918945312,6.504533081054688
115356000,-20.0,-13.400466918945312,6.504533081054688
115356000,-20.0,-13.400466918945312,6.504533081054688
115606000,-20.0,-13.408612251281738,6.496387748718262
115606000,-20.0,-13.408612251281738,6.496387748718262
115856000,-20.0,-13.435712814331055,6.469287185668946
115856000,-20.0,-13.435712814331055,6.469287185668946
116106000,-20.0,-13.464077949523926,6.4409220504760745
116106000,-20.0,-13.464077949523926,6.4409220504760745
116106000,-20.0,-13.464077949523926,6.4409220504760745
116356000,-20.0,-13.441627502441406,6.463372497558594
116356000,-20.0,-13.441627502441406,6.463372497558594
116606000,-20.0,-13.396925926208496,6.508074073791504
116606000,-20.0,-13.396925926208496,6.508074073791504
116606000,-20.0,-13.396925926208496,6.508074073791504
116856000,-20.0,-13.392043113708496,6.512956886291504
116856000,-20.0,-13.392043113708496,6.512956886291504
117106000,-20.0,-13.415617942810059,6.489382057189942
117106000,-20.0,-13.415617942810059,6.489382057189942
117106000,-20.0,-13.415617942810059,6.489382057189942
117356000,-20.0,-13.420975685119629,6.484024314880371
117356000,-20.0,-13.420975685119629,6.484024314880371
117606000,-20.0,-13.385132789611816,6.519867210388184
117606000,-20.0,-13.385132789611816,6.519867210388184
117606000,-20.0,-13.385132789611816,6.519867210388184
117856000,-20.0,-13.344755172729492,6.560244827270508
117856000,-20.0,-13.344755172729492,6.560244827270508
118106000,-20.0,-13.310836791992188,6.594163208007813
118106000,-20.0,-13.310836791992188,6.594163208007813
118358000,-20.0,-13.300225257873535,6.604774742126465
118358000,-20.0,-13.300225257873535,6.604774742126465
118358000,-20.0,-13.300225257873535,6.604774742126465
118606000,-20.0,-13.290022850036621,6.614977149963379
118606000,-20.0,-13.290022850036621,6.614977149963379
118856000,-20.0,-13.314584732055664,6.590415267944336
118856000,-20.0,-13.314584732055664,6.590415267944336
118856000,-20.0,-13.314584732055664,6.590415267944336
119106000,-20.0,-13.351655006408691,6.553344993591309
119106000,-20.0,-13.351655006408691,6.553344993591309
119356000,-20.0,-13.432127952575684,6.472872047424317
119356000,-20.0,-13.432127952575684,6.472872047424317
119356000,-20.0,-13.432127952575684,6.472872047424317
119606000,-20.0,-13.457196235656738,6.447803764343262
119606000,-20.0,-13.457196235656738,6.447803764343262
119856000,-20.0,-13.429880142211914,6.475119857788086
119856000,-20.0,-13.429880142211914,6.475119857788086
120106000,-20.0,-13.428278923034668,6.476721076965332
120106000,-20.0,-13.428278923034668,6.476721076965332
120106000,-20.0,-13.428278923034668,6.476721076965332
120356000,-20.0,-13.45629596710205,6.4487040328979495
120356000,-20.0,-13.45629596710205,6.4487040328979495
120606000,-16.0,-13.44287109375,2.46212890625
120606000,-16.0,-13.44287109375,2.46212890625
120606000,-16.0,-13.44287109375,2.46212890625
120856000,-16.0,-13.411344528198242,2.4936554718017576
120856000,-16.0,-13.411344528198242,2.4936554718017576
121106000,-16.0,-13.305564880371094,2.599435119628906
121106000,-16.0,-13.305564880371094,2.599435119628906
121106000,-16.0,-13.305564880371094,2.599435119628906
121356000,-16.0,-13.05908489227295,2.8459151077270506
121356000,-16.0,-13.05908489227295,2.8459151077270506
121606000,-16.0,-12.720396995544434,3.184603004455566
121606000,-16.0,-12.720396995544434,3.184603004455566
121856000,-16.0,-12.371721267700195,3.5332787322998045
121856000,-16.0,-12.371721267700195,3.5332787322998045
121856000,-16.0,-12.371721267700195,3.5332787322998045
122106000,-16.0,-12.03791332244873,3.8670866775512693
122106000,-16.0,-12.03791332244873,3.8670866775512693
122356000,-16.0,-11.69604206085205,4.2089579391479495
122356000,-16.0,-11.69604206085205,4.2089579391479495
122356000,-16.0,-11.69604206085205,4.2089579391479495
122606000,-16.0,-11.376794815063477,4.528205184936524
122606000,-16.0,-11.376794815063477,4.528205184936524
122856000,-16.0,-11.048566818237305,4.856433181762696
122856000,-16.0,-11.048566818237305,4.856433181762696
122856000,-16.0,-11.048566818237305,4.856433181762696
123106000,-16.0,-10.731568336486816,5.173431663513184
123106000,-16.0,-10.731568336486816,5.173431663513184
123356000,-16.0,-10.421789169311523,5.483210830688477
123356000,-16.0,-10.421789169311523,5.483210830688477
123356000,-16.0,-10.421789169311523,5.483210830688477
123606000,-16.0,-10.098072052001953,5.806927947998047
123606000,-16.0,-10.098072052001953,5.806927947998047
123856000,-16.0,-9.773563385009766,6.131436614990235
123856000,-16.0,-9.773563385009766,6.131436614990235
124106000,-16.0,-9.497549057006836,6.407450942993164
124106000,-16.0,-9.497549057006836,6.407450942993164
124106000,-16.0,-9.497549057006836,6.407450942993164
124356000,-16.0,-9.231878280639648,6.673121719360352
124356000,-16.0,-9.231878280639648,6.673121719360352
124608000,-16.0,-8.935755729675293,6.969244270324707
124608000,-16.0,-8.935755729675293,6.969244270324707
124608000,-16.0,-8.935755729675293,6.969244270324707
124856000,-16.0,-8.614680290222168,7.290319709777832
124856000,-16.0,-8.614680290222168,7.290319709777832
125106000,-16.0,-8.27103328704834,7.63396671295166
125106000,-16.0,-8.27103328704834,7.63396671295166
125106000,-16.0,-8.27103328704834,7.63396671295166
125356000,-16.0,-7.896369457244873,8.008630542755126
125356000,-16.0,-7.896369457244873,8.008630542755126
125606000,-16.0,-7.6389689445495605,8.266031055450439
125606000,-16.0,-7.6389689445495605,8.266031055450439
125856000,-16.0,-7.645633220672607,8.259366779327392
125856000,-16.0,-7.645633220672607,8.259366779327392
125856000,-16.0,-7.645633220672607,8.259366779327392
126106000,-16.0,-7.868265628814697,8.036734371185302
126106000,-16.0,-7.868265628814697,8.036734371185302
126356000,-16.0,-8.187719345092773,7.717280654907227
126356000,-16.0,-8.187719345092773,7.717280654907227
126356000,-16.0,-8.187719345092773,7.717280654907227
126606000,-16.0,-8.565526008605957,7.339473991394043
126606000,-16.0,-8.565526008605957,7.339473991394043
126856000,-16.0,-8.922195434570312,6.982804565429688
126856000,-16.0,-8.922195434570312,6.982804565429688
126856000,-16.0,-8.922195434570312,6.982804565429688
127106000,-16.0,-9.229263305664062,6.675736694335938
127106000,-16.0,-9.229263305664062,6.675736694335938
127356000,-16.0,-9.508979797363281,6.396020202636719
127356000,-16.0,-9.508979797363281,6.396020202636719
127356000,-16.0,-9.508979797363281,6.396020202636719
127606000,-16.0,-9.816279411315918,6.088720588684082
127606000,-16.0,-9.816279411315918,6.088720588684082
127856000,-16.0,-10.093549728393555,5.811450271606446
127856000,-16.0,-10.093549728393555,5.811450271606446
128106000,-16.0,-10.274089813232422,5.630910186767578
