,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
53,40871145,1685905061.859562,0.0,0.0,0.25,0.5,0.0,-2.587021589279175,-2.396885395050049,0.0,0.0,0.0,0,-61,,,
54,40971105,1685905061.959522,0.0,0.0,0.25,0.5,0.0,-2.642676591873169,-2.4490177631378174,0.0,0.0,0.0,0,-60,,,
55,41071065,1685905062.0594819,0.0,0.0,0.25,0.5,0.0,-2.6919138431549072,-2.5103650093078613,0.0,0.0,0.0,0,-60,,,
56,41171025,1685905062.159442,0.0,0.0,0.25,0.5,0.0,-2.736098527908325,-2.9226906299591064,0.0,0.0,0.0,0,-58,,,
57,41270985,1685905062.2594018,0.0,0.0,0.25,0.5,0.0,-2.776759624481201,-2.9148526191711426,0.0,0.0,0.0,0,-57,,,
58,41370945,1685905062.359362,0.0,0.0,0.25,0.5,0.0,-2.826503276824951,-2.94364070892334,0.0,0.0,0.0,0,-57,,,
59,41470905,1685905062.459322,0.0,0.0,0.25,0.5,0.0,-2.891026496887207,-2.8976449966430664,0.0,0.0,0.0,0,-57,,,
60,41570865,1685905062.5592818,0.0,0.0,0.25,0.5,0.0,-2.963322401046753,-2.9867961406707764,0.0,0.0,0.0,0,-59,,,
61,41670825,1685905062.659242,0.0,0.0,0.25,0.5,0.0,-3.036947727203369,-2.853989839553833,0.0,0.0,0.0,0,-60,,,
62,41770785,1685905062.759202,0.0,0.0,0.25,0.5,0.0,-3.1090080738067627,-3.060349225997925,0.0,0.0,0.0,0,-61,,,
63,41871578,1685905062.859995,0.0,0.0,0.25,0.5,0.0,-3.174715518951416,-3.026388645172119,0.0,0.0,0.0,0,-61,,,
64,41971538,1685905062.9599547,0.0,0.0,0.25,0.5,0.0,-3.233705997467041,-3.283350706100464,0.0,0.0,0.0,0,-60,,,
65,42071498,1685905063.0599148,0.0,0.0,0.25,0.5,0.0,-3.2898595333099365,-3.2341461181640625,0.0,0.0,0.0,0,-60,,,
66,42171458,1685905063.159875,0.0,0.0,0.25,0.5,0.0,-3.3444504737854004,-3.229602098464966,0.0,0.0,0.0,0,-59,,,
67,42271418,1685905063.259835,0.0,0.0,0.25,0.5,0.0,-3.403526306152344,-3.311061143875122,0.0,0.0,0.0,0,-59,,,
68,42371378,1685905063.3597949,0.0,0.0,0.25,0.5,0.0,-3.460003137588501,-3.5194666385650635,0.0,0.0,0.0,0,-59,,,
69,42471338,1685905063.4597547,0.0,0.0,0.25,0.5,0.0,-3.513084650039673,-3.7057502269744873,0.0,0.0,0.0,0,-59,,,
70,42571298,1685905063.5597148,0.0,0.0,0.25,0.5,0.0,-3.56827974319458,-3.710764408111572,0.0,0.0,0.0,0,-58,,,
71,42671258,1685905063.659675,0.0,0.0,0.25,0.5,0.0,-3.633921623229981,-3.809645175933838,0.0,0.0,0.0,0,-59,,,
72,42771218,1685905063.7596347,0.0,0.0,0.25,0.5,0.0,-3.709329128265381,-3.8241126537323,0.0,0.0,0.0,0,-60,,,
73,42871178,1685905063.8595948,0.0,0.0,0.25,0.5,0.0,-3.790762424468994,-3.8877129554748535,0.0,0.0,0.0,0,-62,,,
74,42971138,1685905063.959555,0.0,0.0,0.25,0.5,0.0,-3.8762221336364746,-3.981464385986328,0.0,0.0,0.0,0,-64,,,
75,43071098,1685905064.059515,0.0,0.0,0.25,0.5,0.0,-3.9621851444244394,-3.9930906295776367,0.0,0.0,0.0,0,-65,,,
76,43171058,1685905064.1594748,0.0,0.0,0.25,0.5,0.0,-4.048394203186035,-3.887207508087158,0.0,0.0,0.0,0,-67,,,
77,43271018,1685905064.2594347,0.0,0.0,0.25,0.5,0.0,-4.133843421936035,-3.997137308120728,0.0,0.0,0.0,0,-68,,,
78,43370978,1685905064.359395,0.0,0.0,0.25,0.5,0.0,-4.211982727050781,-3.962406635284424,0.0,0.0,0.0,0,-68,,,
79,43470938,1685905064.4593549,0.0,0.0,0.25,0.5,0.0,-4.2794060707092285,-4.322347640991211,0.0,0.0,0.0,0,-68,,,
80,43570898,1685905064.5593147,0.0,0.0,0.25,0.5,0.0,-4.338106155395508,-4.033215045928955,0.0,0.0,0.0,0,-67,,,
81,43670858,1685905064.6592748,0.0,0.0,0.25,0.5,0.0,-4.393983364105225,-4.173591136932373,0.0,0.0,0.0,0,-66,,,
82,43770818,1685905064.759235,0.0,0.0,0.25,0.5,0.0,-4.450214385986328,-4.418586730957031,0.0,0.0,0.0,0,-65,,,
83,43871611,1685905064.860028,0.0,0.0,0.25,0.5,0.0,-4.496750354766846,-4.482194900512695,0.0,0.0,0.0,0,-64,,,
84,43971571,1685905064.9599879,0.0,0.0,0.25,0.5,0.0,-4.543147563934326,-4.279388427734375,0.0,0.0,0.0,0,-63,,,
85,44071531,1685905065.059948,0.0,0.0,0.25,0.5,0.0,-4.59666919708252,-4.689602375030518,0.0,0.0,0.0,0,-62,,,
86,44171491,1685905065.1599078,0.0,0.0,0.25,0.5,0.0,-4.649552345275879,-4.442918300628662,0.0,0.0,0.0,0,-62,,,
87,44271451,1685905065.259868,0.0,0.0,0.25,0.5,0.0,-4.700807094573975,-4.831689357757568,0.0,0.0,0.0,0,-61,,,
88,44371411,1685905065.359828,0.0,0.0,0.25,0.5,0.0,-4.757198333740234,-4.894318580627441,0.0,0.0,0.0,0,-61,,,
89,44471371,1685905065.4597878,0.0,0.0,0.25,0.5,0.0,-4.81370735168457,-4.65597677230835,0.0,0.0,0.0,0,-61,,,
90,44571331,1685905065.559748,0.0,0.0,0.25,0.5,0.0,-4.882147312164307,-4.926024436950684,0.0,0.0,0.0,0,-61,,,
91,44671291,1685905065.659708,0.0,0.0,0.25,0.5,0.0,-4.952493190765381,-4.924374103546143,0.0,0.0,0.0,0,-62,,,
92,44771251,1685905065.7596679,0.0,0.0,0.25,0.5,0.0,-5.017932891845703,-5.164768218994141,0.0,0.0,0.0,0,-62,,,
93,44871211,1685905065.859628,0.0,0.0,0.25,0.5,0.0,-5.0849456787109375,-5.15302848815918,0.0,0.0,0.0,0,-63,,,
94,44971171,1685905065.9595878,0.0,0.0,0.25,0.5,0.0,-5.156358242034912,-4.987974166870117,0.0,0.0,0.0,0,-63,,,
95,45071131,1685905066.059548,0.0,0.0,0.25,0.5,0.0,-5.233362197875977,-5.238471984863281,0.0,0.0,0.0,0,-64,,,
96,45171091,1685905066.159508,0.0,0.0,0.25,0.5,0.0,-5.304964065551758,-5.254784107208252,0.0,0.0,0.0,0,-65,,,
97,45271051,1685905066.2594678,0.0,0.0,0.25,0.5,0.0,-5.3719892501831055,-5.333652019500732,0.0,0.0,0.0,0,-65,,,
98,45371011,1685905066.359428,0.0,0.0,0.25,0.5,0.0,-5.439099311828613,-5.474213123321533,0.0,0.0,0.0,0,-65,,,
99,45470971,1685905066.459388,0.0,0.0,0.25,0.5,0.0,-5.505196571350098,-5.427940845489502,0.0,0.0,0.0,0,-65,,,
100,45570931,1685905066.5593479,0.0,0.0,0.25,0.5,0.0,-5.57321834564209,-5.480241775512695,0.0,0.0,0.0,0,-65,,,
101,45670891,1685905066.659308,0.0,0.0,0.25,0.5,0.0,-5.641303539276123,-5.343835353851318,0.0,0.0,0.0,0,-65,,,
102,45770851,1685905066.7592678,0.0,0.0,0.25,0.5,0.0,-5.705948352813721,-5.520007133483887,0.0,0.0,0.0,0,-65,,,
103,45870811,1685905066.859228,0.0,0.0,0.25,0.5,0.0,-5.7618184089660645,-5.542100429534912,0.0,0.0,0.0,0,-64,,,
104,45971604,1685905066.960021,0.0,0.0,0.25,0.5,0.0,-5.810004234313965,-5.533355236053467,0.0,0.0,0.0,0,-63,,,
105,46071564,1685905067.0599809,0.0,0.0,0.25,0.5,0.0,-5.853959560394287,-5.8679280281066895,0.0,0.0,0.0,0,-62,,,
106,46171524,1685905067.1599407,0.0,0.0,0.25,0.5,0.0,-5.892465591430664,-5.731513977050781,0.0,0.0,0.0,0,-60,,,
107,46271484,1685905067.2599008,0.0,0.0,0.25,0.5,0.0,-5.9341559410095215,-5.929908275604248,0.0,0.0,0.0,0,-59,,,
108,46371444,1685905067.359861,0.0,0.0,0.25,0.5,0.0,-5.979758262634277,-5.87236213684082,0.0,0.0,0.0,0,-58,,,
109,46471404,1685905067.4598207,0.0,0.0,0.25,0.5,0.0,-6.0283637046813965,-6.019195556640625,0.0,0.0,0.0,0,-58,,,
110,46571364,1685905067.5597808,0.0,0.0,0.25,0.5,0.0,-6.079546928405762,-5.988739490509033,0.0,0.0,0.0,0,-57,,,
111,46671324,1685905067.6597407,0.0,0.0,0.25,0.5,0.0,-6.132296562194824,-6.223079681396484,0.0,0.0,0.0,0,-57,,,
112,46771284,1685905067.759701,0.0,0.0,0.25,0.5,0.0,-6.1865949630737305,-6.11803150177002,0.0,0.0,0.0,0,-57,,,
113,46871244,1685905067.8596609,0.0,0.0,0.25,0.5,0.0,-6.244120597839356,-6.222465515136719,0.0,0.0,0.0,0,-57,,,
114,46971204,1685905067.9596207,0.0,0.0,0.25,0.5,0.0,-6.30418586730957,-6.1681671142578125,0.0,0.0,0.0,0,-57,,,
115,47071164,1685905068.0595808,0.0,0.0,0.25,0.5,0.0,-6.3629584312438965,-6.5548014640808105,0.0,0.0,0.0,0,-57,,,
116,47171124,1685905068.159541,0.0,0.0,0.25,0.5,0.0,-6.418699741363525,-6.378023624420166,0.0,0.0,0.0,0,-57,,,
117,47271084,1685905068.2595007,0.0,0.0,0.25,0.5,0.0,-6.479013442993164,-6.371477127075195,0.0,0.0,0.0,0,-57,,,
118,47371044,1685905068.3594608,0.0,0.0,0.25,0.5,0.0,-6.544297695159912,-6.617599487304688,0.0,0.0,0.0,0,-58,,,
119,47471004,1685905068.4594207,0.0,0.0,0.25,0.5,0.0,-6.604686260223389,-6.617049694061279,0.0,0.0,0.0,0,-58,,,
120,47570964,1685905068.559381,0.0,0.0,0.25,0.5,0.0,-6.665502548217773,-6.809106349945068,0.0,0.0,0.0,0,-58,,,
121,47670924,1685905068.6593409,0.0,0.0,0.25,0.5,0.0,-6.729673862457275,-6.849380493164063,0.0,0.0,0.0,0,-58,,,
