TimeUS,terrain_z,sub_z,rf
270648000,-18.95,-8.472097396850586,10.382902603149413
270648000,-18.93,-8.472097396850586,10.362902603149413
270648000,-18.9,-8.472097396850586,10.332902603149412
270898000,-18.88,-8.39348030090332,10.391519699096678
270898000,-18.85,-8.39348030090332,10.36151969909668
271148000,-18.82,-8.422264099121094,10.302735900878906
271148000,-18.8,-8.422264099121094,10.282735900878906
271148000,-18.77,-8.422264099121094,10.252735900878905
271398000,-18.75,-8.478961944580078,10.176038055419921
271398000,-18.72,-8.478961944580078,10.14603805541992
271647000,-18.7,-8.484701156616211,10.120298843383788
271647000,-18.67,-8.484701156616211,10.09029884338379
271647000,-18.65,-8.484701156616211,10.070298843383787
271897000,-18.62,-8.401243209838867,10.123756790161133
271897000,-18.6,-8.401243209838867,10.103756790161134
272147000,-18.57,-8.309844017028809,10.165155982971191
272147000,-18.55,-8.309844017028809,10.145155982971191
272397000,-18.52,-8.201311111450195,10.223688888549804
272397000,-18.5,-8.201311111450195,10.203688888549804
272397000,-18.47,-8.201311111450195,10.173688888549803
272648000,-18.45,-8.071192741394043,10.283807258605956
272648000,-18.42,-8.071192741394043,10.253807258605958
272898000,-18.4,-7.940853118896484,10.364146881103514
272898000,-18.38,-7.940853118896484,10.344146881103514
272898000,-18.35,-7.940853118896484,10.314146881103516
273148000,-18.32,-7.851818561553955,10.373181438446045
273148000,-18.3,-7.851818561553955,10.353181438446045
273398000,-18.27,-7.788431167602539,10.38656883239746
273398000,-18.25,-7.788431167602539,10.36656883239746
273647000,-18.22,-7.768218040466309,10.35678195953369
273647000,-18.2,-7.768218040466309,10.33678195953369
273647000,-18.17,-7.768218040466309,10.306781959533692
273897000,-18.15,-7.803936004638672,10.251063995361326
273897000,-18.12,-7.803936004638672,10.221063995361328
274147000,-18.1,-7.843177318572998,10.161822681427003
274147000,-18.07,-7.843177318572998,10.131822681427002
274147000,-18.05,-7.843177318572998,10.111822681427002
274397000,-18.02,-7.8644280433654785,10.06057195663452
274397000,-18.0,-7.8644280433654785,10.04057195663452
274648000,-17.98,-7.806666851043701,10.078333148956299
274648000,-17.95,-7.806666851043701,10.048333148956297
274648000,-17.92,-7.806666851043701,10.0183331489563
274898000,-17.9,-7.644800186157227,10.160199813842771
274898000,-17.88,-7.644800186157227,10.140199813842772
275148000,-17.85,-7.4914116859436035,10.263588314056397
275148000,-17.82,-7.4914116859436035,10.233588314056396
275148000,-17.8,-7.4914116859436035,10.213588314056397
275398000,-17.77,-7.356250286102295,10.318749713897704
275398000,-17.75,-7.356250286102295,10.298749713897704
275648000,-17.73,-7.204615592956543,10.430384407043457
275648000,-17.7,-7.204615592956543,10.400384407043456
275897000,-17.67,-7.097695350646973,10.477304649353028
275897000,-17.65,-7.097695350646973,10.457304649353025
275897000,-17.62,-7.097695350646973,10.427304649353028
276147000,-17.6,-7.096447944641113,10.408552055358888
276147000,-17.57,-7.096447944641113,10.378552055358886
276397000,-17.55,-7.194652080535889,10.260347919464111
276397000,-17.52,-7.194652080535889,10.23034791946411
276397000,-17.5,-7.194652080535889,10.21034791946411
276647000,-17.47,-7.286677837371826,10.088322162628172
276647000,-17.45,-7.286677837371826,10.068322162628172
276898000,-17.42,-7.305480003356934,10.019519996643067
276898000,-17.4,-7.305480003356934,9.999519996643064
277148000,-17.38,-7.254091739654541,10.030908260345457
277148000,-17.35,-7.254091739654541,10.00090826034546
277148000,-17.32,-7.254091739654541,9.970908260345459
277398000,-17.3,-7.150259494781494,10.054740505218506
277398000,-17.27,-7.150259494781494,10.024740505218505
277648000,-17.25,-6.974940299987793,10.180059700012206
277648000,-17.22,-6.974940299987793,10.150059700012205
277648000,-17.2,-6.974940299987793,10.130059700012206
277897000,-17.17,-6.7649078369140625,10.310092163085939
277897000,-17.15,-6.7649078369140625,10.290092163085935
278147000,-17.12,-6.5640692710876465,10.460930728912354
278147000,-17.1,-6.5640692710876465,10.440930728912354
278147000,-17.07,-6.5640692710876465,10.410930728912353
278397000,-17.05,-6.44174337387085,10.51325662612915
278397000,-17.02,-6.44174337387085,10.48325662612915
278647000,-17.0,-6.391171455383301,10.513828544616699
278647000,-16.97,-6.391171455383301,10.483828544616697
278898000,-16.95,-6.458678245544434,10.396321754455565
278898000,-16.92,-6.458678245544434,10.366321754455567
278898000,-16.9,-6.458678245544434,10.346321754455564
279148000,-16.88,-6.560955047607422,10.224044952392576
279148000,-16.85,-6.560955047607422,10.194044952392579
279398000,-16.82,-6.678463459014893,10.046536540985107
279398000,-16.8,-6.678463459014893,10.026536540985107
279648000,-16.77,-6.723033428192139,9.95196657180786
279648000,-16.75,-6.723033428192139,9.93196657180786
279648000,-16.72,-6.723033428192139,9.90196657180786
279897000,-16.7,-6.675585746765137,9.929414253234862
279897000,-16.67,-6.675585746765137,9.899414253234864
279897000,-16.65,-6.675585746765137,9.879414253234861
280147000,-16.62,-6.532571315765381,9.99242868423462
280147000,-16.6,-6.532571315765381,9.97242868423462
280397000,-16.57,-6.344480991363525,10.130519008636474
280397000,-16.55,-6.344480991363525,10.110519008636475
280647000,-16.52,-6.112333297729492,10.312666702270507
280647000,-16.5,-6.112333297729492,10.292666702270507
280647000,-16.47,-6.112333297729492,10.262666702270506
280898000,-16.45,-5.884964466094971,10.470035533905028
280898000,-16.42,-5.884964466094971,10.44003553390503
281148000,-16.4,-5.710442543029785,10.594557456970213
281148000,-16.38,-5.710442543029785,10.574557456970213
281148000,-16.35,-5.710442543029785,10.544557456970216
281398000,-16.32,-5.627539157867432,10.597460842132568
281398000,-16.3,-5.627539157867432,10.577460842132568
281648000,-16.27,-5.707495212554932,10.467504787445067
281648000,-16.25,-5.707495212554932,10.447504787445068
281898000,-16.22,-5.875454902648926,10.249545097351072
281898000,-16.2,-5.875454902648926,10.229545097351073
281898000,-16.17,-5.875454902648926,10.199545097351075
282147000,-16.15,-6.031622409820557,10.023377590179441
282147000,-16.12,-6.031622409820557,9.993377590179444
282397000,-16.1,-6.15093469619751,9.854065303802491
282397000,-16.07,-6.15093469619751,9.82406530380249
282397000,-16.05,-6.15093469619751,9.80406530380249
282647000,-16.02,-6.117242813110352,9.807757186889647
282647000,-16.0,-6.117242813110352,9.787757186889648
282897000,-16.0,-5.96329927444458,9.94170072555542
282897000,-16.0,-5.96329927444458,9.94170072555542
282897000,-16.0,-5.96329927444458,9.94170072555542
283148000,-16.0,-5.7542924880981445,10.150707511901855
283148000,-16.0,-5.7542924880981445,10.150707511901855
283398000,-16.0,-5.527647018432617,10.377352981567382
283398000,-16.0,-5.527647018432617,10.377352981567382
283648000,-16.0,-5.296675682067871,10.608324317932128
283648000,-16.0,-5.296675682067871,10.608324317932128
283648000,-16.0,-5.296675682067871,10.608324317932128
283898000,-16.0,-5.105525016784668,10.799474983215331
283898000,-16.0,-5.105525016784668,10.799474983215331
284147000,-16.0,-5.0512895584106445,10.853710441589355
284147000,-16.0,-5.0512895584106445,10.853710441589355
284147000,-16.0,-5.0512895584106445,10.853710441589355
284397000,-16.0,-5.165938377380371,10.739061622619628
284397000,-16.0,-5.165938377380371,10.739061622619628
284647000,-16.0,-5.388976097106934,10.516023902893066
284647000,-16.0,-5.388976097106934,10.516023902893066
284897000,-16.0,-5.630259990692139,10.27474000930786
284897000,-16.0,-5.630259990692139,10.27474000930786
284897000,-16.0,-5.630259990692139,10.27474000930786
285148000,-16.0,-5.851617336273193,10.053382663726806
285148000,-16.0,-5.851617336273193,10.053382663726806
285398000,-16.0,-6.037806987762451,9.867193012237548
285398000,-16.0,-6.037806987762451,9.867193012237548
285398000,-16.0,-6.037806987762451,9.867193012237548
285648000,-16.0,-6.131651878356934,9.773348121643066
285648000,-16.0,-6.131651878356934,9.773348121643066
285898000,-16.0,-6.076600551605225,9.828399448394775
285898000,-16.0,-6.076600551605225,9.828399448394775
285898000,-16.0,-6.076600551605225,9.828399448394775
286147000,-16.0,-5.90269660949707,10.002303390502929
286147000,-16.0,-5.90269660949707,10.002303390502929
286397000,-16.0,-5.64711856842041,10.25788143157959
286397000,-16.0,-5.64711856842041,10.25788143157959
286647000,-16.0,-5.435615062713623,10.469384937286376
286647000,-16.0,-5.435615062713623,10.469384937286376
286647000,-16.0,-5.435615062713623,10.469384937286376
286897000,-16.0,-5.265150547027588,10.639849452972411
286897000,-16.0,-5.265150547027588,10.639849452972411
287148000,-16.0,-5.161853790283203,10.743146209716796
287148000,-16.0,-5.161853790283203,10.743146209716796
287148000,-16.0,-5.161853790283203,10.743146209716796
287398000,-16.0,-5.189213275909424,10.715786724090576
287398000,-16.0,-5.189213275909424,10.715786724090576
287648000,-16.0,-5.3310747146606445,10.573925285339355
287648000,-16.0,-5.3310747146606445,10.573925285339355
287898000,-16.0,-5.5358805656433105,10.369119434356689
287898000,-16.0,-5.5358805656433105,10.369119434356689
287898000,-16.0,-5.5358805656433105,10.369119434356689
288148000,-16.0,-5.722776889801025,10.182223110198974
288148000,-16.0,-5.722776889801025,10.182223110198974
288397000,-16.0,-5.919572830200195,9.985427169799804
288397000,-16.0,-5.919572830200195,9.985427169799804
288397000,-16.0,-5.919572830200195,9.985427169799804
288647000,-16.0,-6.064182758331299,9.8408172416687
288647000,-16.0,-6.064182758331299,9.8408172416687
288897000,-16.0,-6.043652057647705,9.861347942352294
288897000,-16.0,-6.043652057647705,9.861347942352294
288897000,-16.0,-6.043652057647705,9.861347942352294
289147000,-16.0,-5.896571159362793,10.008428840637206
289147000,-16.0,-5.896571159362793,10.008428840637206
289398000,-16.0,-5.697221279144287,10.207778720855712
289398000,-16.0,-5.697221279144287,10.207778720855712
289648000,-16.0,-5.4728827476501465,10.432117252349853
289648000,-16.0,-5.4728827476501465,10.432117252349853
289648000,-16.0,-5.4728827476501465,10.432117252349853
289898000,-16.0,-5.274423122406006,10.630576877593994
289898000,-16.0,-5.274423122406006,10.630576877593994
290148000,-16.0,-5.178763389587402,10.726236610412597
290148000,-16.0,-5.178763389587402,10.726236610412597
290148000,-16.0,-5.178763389587402,10.726236610412597
290397000,-16.0,-5.2125067710876465,10.692493228912353
290397000,-16.0,-5.2125067710876465,10.692493228912353
290647000,-16.0,-5.360377788543701,10.544622211456298
290647000,-16.0,-5.360377788543701,10.544622211456298
290647000,-16.0,-5.360377788543701,10.544622211456298
290897000,-16.0,-5.5482635498046875,10.356736450195312
290897000,-16.0,-5.5482635498046875,10.356736450195312
291147000,-16.0,-5.745773792266846,10.159226207733154
291147000,-16.0,-5.745773792266846,10.159226207733154
291398000,-16.0,-5.922942638397217,9.982057361602783
291398000,-16.0,-5.922942638397217,9.982057361602783
291398000,-16.0,-5.922942638397217,9.982057361602783
291648000,-16.0,-6.049079895019531,9.855920104980468
291648000,-16.0,-6.049079895019531,9.855920104980468
291898000,-16.0,-6.05845308303833,9.84654691696167
291898000,-16.0,-6.05845308303833,9.84654691696167
291898000,-16.0,-6.05845308303833,9.84654691696167
292148000,-16.0,-5.919151782989502,9.985848217010497
292148000,-16.0,-5.919151782989502,9.985848217010497
292397000,-16.0,-5.709062576293945,10.195937423706054
292397000,-16.0,-5.709062576293945,10.195937423706054
292647000,-16.0,-5.47776460647583,10.42723539352417
292647000,-16.0,-5.47776460647583,10.42723539352417
292647000,-16.0,-5.47776460647583,10.42723539352417
292897000,-16.0,-5.303253173828125,10.601746826171874
292897000,-16.0,-5.303253173828125,10.601746826171874
293147000,-16.0,-5.179900169372559,10.72509983062744
293147000,-16.02,-5.179900169372559,10.74509983062744
293147000,-16.05,-5.179900169372559,10.775099830627441
293398000,-16.08,-5.185553550720215,10.799446449279783
293398000,-16.1,-5.185553550720215,10.819446449279786
293648000,-16.12,-5.311697959899902,10.713302040100098
293648000,-16.15,-5.311697959899902,10.743302040100096
293898000,-16.17,-5.531018257141113,10.543981742858888
293898000,-16.2,-5.531018257141113,10.573981742858885
293898000,-16.23,-5.531018257141113,10.603981742858887
294148000,-16.25,-5.7863359451293945,10.368664054870605
294148000,-16.27,-5.7863359451293945,10.388664054870604
294398000,-16.3,-6.028371810913086,10.176628189086914
294398000,-16.33,-6.028371810913086,10.206628189086912
294398000,-16.35,-6.028371810913086,10.226628189086915
294647000,-16.38,-6.234007835388184,10.050992164611815
294647000,-16.4,-6.234007835388184,10.070992164611814
294897000,-16.42,-6.351775169372559,9.973224830627442
294897000,-16.45,-6.351775169372559,10.00322483062744
294897000,-16.48,-6.351775169372559,10.033224830627441
295147000,-16.5,-6.361272811889648,10.043727188110351
295147000,-16.52,-6.361272811889648,10.06372718811035
295397000,-16.55,-6.247959613800049,10.207040386199951
295397000,-16.58,-6.247959613800049,10.237040386199949
295648000,-16.6,-6.121753215789795,10.383246784210206
295648000,-16.62,-6.121753215789795,10.403246784210205
295648000,-16.65,-6.121753215789795,10.433246784210203
295898000,-16.67,-6.009600639343262,10.56539936065674
295898000,-16.7,-6.009600639343262,10.595399360656737
296148000,-16.73,-5.981623649597168,10.653376350402832
296148000,-16.75,-5.981623649597168,10.673376350402831
296148000,-16.77,-5.981623649597168,10.693376350402831
296398000,-16.8,-6.094291687011719,10.610708312988281
296398000,-16.83,-6.094291687011719,10.640708312988279
296647000,-16.85,-6.291820049285889,10.463179950714112
296647000,-16.88,-6.291820049285889,10.49317995071411
296647000,-16.9,-6.291820049285889,10.51317995071411
296897000,-16.92,-6.496976852416992,10.328023147583009
296897000,-16.95,-6.496976852416992,10.358023147583006
297147000,-16.98,-6.693912506103516,10.191087493896484
297147000,-17.0,-6.693912506103516,10.211087493896484
297397000,-17.03,-6.838049411773682,10.096950588226319
297397000,-17.05,-6.838049411773682,10.116950588226318
297397000,-17.08,-6.838049411773682,10.146950588226316
297648000,-17.1,-6.894887447357178,10.110112552642823
297648000,-17.12,-6.894887447357178,10.130112552642823
297898000,-17.15,-6.885046482086182,10.169953517913816
297898000,-17.17,-6.885046482086182,10.18995351791382
297898000,-17.2,-6.885046482086182,10.219953517913817
298148000,-17.23,-6.859347820281982,10.275652179718017
298148000,-17.25,-6.859347820281982,10.295652179718017
298398000,-17.28,-6.80956506729126,10.37543493270874
298398000,-17.3,-6.80956506729126,10.39543493270874
298647000,-17.33,-6.717520236968994,10.517479763031004
298647000,-17.35,-6.717520236968994,10.537479763031007
298647000,-17.38,-6.717520236968994,10.567479763031004
298897000,-17.4,-6.715874195098877,10.589125804901121
298897000,-17.42,-6.715874195098877,10.609125804901124
299147000,-17.45,-6.800299644470215,10.554700355529784
299147000,-17.48,-6.800299644470215,10.584700355529785
299147000,-17.5,-6.800299644470215,10.604700355529785
299397000,-17.53,-6.943770885467529,10.491229114532471
299397000,-17.55,-6.943770885467529,10.51122911453247
299648000,-17.58,-7.15133810043335,10.333661899566648
299648000,-17.6,-7.15133810043335,10.353661899566651
299648000,-17.62,-7.15133810043335,10.37366189956665
299898000,-17.65,-7.366013050079346,10.188986949920652
299898000,-17.67,-7.366013050079346,10.208986949920655
300148000,-17.7,-7.549847602844238,10.05515239715576
300148000,-17.73,-7.549847602844238,10.085152397155762
300398000,-17.75,-7.658745288848877,9.996254711151122
300398000,-17.78,-7.658745288848877,10.026254711151124
300398000,-17.8,-7.658745288848877,10.046254711151123
300648000,-17.83,-7.634182929992676,10.100817070007322
300648000,-17.85,-7.634182929992676,10.120817070007325
300897000,-17.88,-7.529165267944336,10.255834732055662
300897000,-17.9,-7.529165267944336,10.275834732055662
300897000,-17.92,-7.529165267944336,10.295834732055665
301147000,-17.95,-7.366220474243164,10.488779525756835
301147000,-17.98,-7.366220474243164,10.518779525756836
301397000,-18.0,-7.222667217254639,10.68233278274536
301397000,-18.02,-7.222667217254639,10.70233278274536
301647000,-18.05,-7.219274520874023,10.735725479125977
301647000,-18.08,-7.219274520874023,10.765725479125974
301647000,-18.1,-7.219274520874023,10.785725479125977
301898000,-18.12,-7.326123237609863,10.698876762390137
301898000,-18.15,-7.326123237609863,10.728876762390135
302148000,-18.18,-7.551957130432129,10.53304286956787
302148000,-18.2,-7.551957130432129,10.55304286956787
302148000,-18.23,-7.551957130432129,10.58304286956787
302398000,-18.25,-7.779766082763672,10.375233917236327
302398000,-18.27,-7.779766082763672,10.395233917236327
302648000,-18.3,-7.9981584548950195,10.20684154510498
302648000,-18.33,-7.9981584548950195,10.236841545104978
302648000,-18.35,-7.9981584548950195,10.256841545104981
302897000,-18.38,-8.2344388961792,10.0505611038208
302897000,-18.4,-8.2344388961792,10.070561103820799
303147000,-18.43,-8.38405704498291,9.950942955017089
303147000,-18.45,-8.38405704498291,9.970942955017088
303147000,-18.48,-8.38405704498291,10.00094295501709
303397000,-18.5,-8.441144943237305,9.963855056762695
303397000,-18.53,-8.441144943237305,9.993855056762696
303647000,-18.55,-8.327942848205566,10.127057151794434
303647000,-18.58,-8.327942848205566,10.157057151794431
303898000,-18.6,-8.152785301208496,10.352214698791505
303898000,-18.62,-8.152785301208496,10.372214698791504
303898000,-18.65,-8.152785301208496,10.402214698791502
304148000,-18.68,-8.005837440490723,10.579162559509276
304148000,-18.7,-8.005837440490723,10.599162559509276
304398000,-18.73,-7.916557312011719,10.718442687988281
304398000,-18.75,-7.916557312011719,10.73844268798828
304398000,-18.78,-7.916557312011719,10.768442687988282
304648000,-18.8,-7.961972236633301,10.7430277633667
304648000,-18.83,-7.961972236633301,10.773027763366697
304897000,-18.85,-8.129794120788574,10.625205879211427
304897000,-18.88,-8.129794120788574,10.655205879211424
305147000,-18.9,-8.32829761505127,10.476702384948728
305147000,-18.93,-8.32829761505127,10.50670238494873
305147000,-18.95,-8.32829761505127,10.52670238494873
305397000,-18.98,-8.550507545471191,10.334492454528808
305397000,-19.0,-8.550507545471191,10.354492454528808
305647000,-19.03,-8.74892520904541,10.18607479095459
305647000,-19.05,-8.74892520904541,10.20607479095459
305647000,-19.08,-8.74892520904541,10.236074790954587
305898000,-19.1,-8.935317039489746,10.069682960510255
305898000,-19.12,-8.935317039489746,10.089682960510254
306148000,-19.15,-9.058469772338867,9.99653022766113
306148000,-19.18,-9.058469772338867,10.026530227661132
306398000,-19.2,-9.072244644165039,10.03275535583496
306398000,-19.23,-9.072244644165039,10.06275535583496
306398000,-19.25,-9.072244644165039,10.08275535583496
306648000,-19.28,-8.955071449279785,10.229928550720215
306648000,-19.3,-8.955071449279785,10.249928550720215
306898000,-19.33,-8.800003051757812,10.434996948242185
306898000,-19.35,-8.800003051757812,10.454996948242188
306898000,-19.38,-8.800003051757812,10.484996948242186
307147000,-19.4,-8.679210662841797,10.625789337158201
307147000,-19.43,-8.679210662841797,10.655789337158202
307397000,-19.45,-8.671134948730469,10.68386505126953
307397000,-19.48,-8.671134948730469,10.713865051269531
307647000,-19.5,-8.79409122467041,10.61090877532959
307647000,-19.53,-8.79409122467041,10.64090877532959
307647000,-19.55,-8.79409122467041,10.66090877532959
307898000,-19.58,-8.95885944366455,10.526140556335447
307898000,-19.6,-8.95885944366455,10.54614055633545
308148000,-19.62,-9.168134689331055,10.356865310668946
308148000,-19.65,-9.168134689331055,10.386865310668943
308148000,-19.68,-9.168134689331055,10.416865310668944
308398000,-19.7,-9.371026039123535,10.233973960876463
308398000,-19.73,-9.371026039123535,10.263973960876465
308648000,-19.75,-9.564091682434082,10.090908317565917
308648000,-19.78,-9.564091682434082,10.120908317565918
308648000,-19.8,-9.564091682434082,10.140908317565918
308898000,-19.83,-9.711685180664062,10.023314819335935
308898000,-19.85,-9.711685180664062,10.043314819335938
309147000,-19.88,-9.736454963684082,10.048545036315916
309147000,-19.9,-9.736454963684082,10.068545036315916
309147000,-19.93,-9.736454963684082,10.098545036315917
309397000,-19.95,-9.66617488861084,10.188825111389159
309397000,-19.98,-9.66617488861084,10.21882511138916
309647000,-20.0,-9.564230918884277,10.340769081115722
309647000,-20.0,-9.564230918884277,10.340769081115722
309897000,-20.0,-9.437516212463379,10.46748378753662
309897000,-20.0,-9.437516212463379,10.46748378753662
309897000,-20.0,-9.437516212463379,10.46748378753662
310148000,-20.0,-9.33118724822998,10.573812751770019
310148000,-20.0,-9.33118724822998,10.573812751770019
310398000,-20.0,-9.343859672546387,10.561140327453613
310398000,-20.0,-9.343859672546387,10.561140327453613
310398000,-20.0,-9.343859672546387,10.561140327453613
310648000,-20.0,-9.475056648254395,10.429943351745605
310648000,-20.0,-9.475056648254395,10.429943351745605
310898000,-20.0,-9.62352466583252,10.28147533416748
310898000,-20.0,-9.62352466583252,10.28147533416748
311147000,-20.0,-9.786977767944336,10.118022232055663
311147000,-20.0,-9.786977767944336,10.118022232055663
